px1,py1,pz1,E1,px2,py2,pz2,E2
8.03682,70.7987,56.0256,90.6417,-9.01268,5.48091,-29.4802,31.3108
21.5101,-19.1217,8.07206,29.8913,-9.35423,8.13523,12.6438,17.7076
6.23425,13.5961,-53.565,55.6142,5.45754,12.8769,-56.1692,57.8843
41.5318,11.9879,50.8497,66.7406,-36.664,-7.94392,-4.43226,37.7758
37.4639,46.1505,-71.6618,93.1066,-38.1497,3.66189,-62.5858,73.3881
-17.0729,31.0708,-11.7469,37.3481,-3.80027,-22.92,-25.6607,34.6158
-16.3486,-7.38546,-80.0538,82.0393,-11.6766,-4.80812,-46.3355,48.0255
15.3829,-14.6031,12.555,24.648,7.05008,-9.83992,7.37721,14.1761
-16.0376,-10.3086,-44.1202,48.0633,-8.84222,0.613989,-13.3862,16.055
39.0182,21.7445,-190.83,195.988,-33.0925,-19.2928,-74.8681,84.0986
39.2651,-15.3093,3.143,42.2612,-13.4859,3.32441,-0.45045,13.8974
-13.2737,2.45791,-26.8654,30.0665,1.13554,-2.88899,7.42387,8.04741
-2.44916,32.9367,-20.3791,38.809,-23.3234,6.50428,1.089,24.2381
1.82508,25.5593,72.9622,77.3312,-14.0336,-17.1072,39.7016,45.4514
-7.67334,28.2865,-13.995,32.4789,-8.31167,23.9727,-13.1779,28.591
5.08885,19.3956,11.6141,23.173,-0.944996,-11.5975,32.0088,34.0583
-26.4597,9.70514,37.6477,47.0283,25.0784,-9.78325,-39.0233,47.4074
0.842423,-12.8577,-13.696,18.8049,-1.65249,2.87945,10.9435,11.4365
17.7259,-1.24162,-20.1898,26.8959,4.97472,-0.252383,-5.82946,7.66846
-10.6618,-31.2431,-4.67291,33.3414,14.0387,14.6732,91.2119,93.4452
-12.7116,-16.7075,90.864,93.2578,5.05228,-11.0113,-19.2402,22.737
18.7981,-9.26834,-25.2913,32.8471,8.35801,-4.2062,-11.3519,14.7114
-3.12836,7.19458,12.5929,14.8371,-5.75277,-3.42194,12.6087,14.2757
-30.8899,-2.08433,83.1746,88.75,16.3495,-9.05917,-22.749,29.4432
-16.1777,13.4567,-30.6224,37.1557,12.6525,-10.4413,-9.96006,19.1917
-4.84681,19.3154,-25.6156,32.446,9.66555,-3.94912,-36.6502,38.1086
-10.3244,-37.1248,82.9157,91.4323,-33.7834,11.7959,-11.1203,37.4718
7.17127,-21.2696,111.402,113.641,4.26674,1.39984,16.0122,16.6303
19.2654,-42.6458,6.38174,47.2288,-9.81986,41.9424,13.021,45.0017
-12.7865,-12.5207,13.5169,22.4272,-11.2847,-12.1726,9.8205,19.2865
-9.32308,41.177,48.3687,64.2029,5.56255,-38.4833,3.24204,39.0183
-36.7794,-29.1042,35.6264,58.8984,19.1384,2.73783,10.1757,21.8479
-19.9672,-4.40798,24.4641,31.8845,-7.08304,8.31483,-17.6235,20.7342
-44.2498,4.18202,-123.192,130.965,41.2733,-12.5408,-59.9001,73.8159
12.3183,12.1867,38.8582,42.5468,3.33238,-13.8523,8.37086,16.5249
12.8648,-13.6683,16.0753,24.7134,-11.5125,7.00884,32.1067,34.8211
-12.3438,14.6491,3.37757,19.4521,-10.6999,-11.2629,31.6673,35.2728
-23.3322,25.996,59.9541,69.388,-0.659011,-7.39578,14.2475,16.0666
34.3851,-18.1466,25.8731,46.7019,-37.508,6.11509,108.855,115.298
-9.62346,31.2663,14.7776,35.8968,-2.81387,7.95854,3.73415,9.231
-23.3618,-1.2901,-32.5584,40.0936,18.5114,-1.21973,33.5571,38.3438
0.851234,-18.8358,9.69699,21.2027,-4.13636,-10.5687,0.128479,11.3506
7.59792,5.06673,-1.67304,9.28495,-5.17692,-0.0505113,24.1298,24.6792
-31.6682,37.8067,52.2011,71.8136,28.5985,-10.1447,-11.8523,32.5772
-2.22945,15.4496,2.79675,15.8586,-7.5317,7.83553,9.5309,14.4558
19.7409,15.874,-18.7739,31.5302,-18.4671,-13.9647,-1.08533,23.1784
-23.7183,-6.63937,51.5034,57.0899,-8.48209,-9.44119,18.6563,22.5644
26.0059,8.70117,70.0483,75.225,2.50734,11.4237,9.95443,15.3587
-40.6415,-0.0194824,-161.021,166.071,33.4772,1.94586,-28.8161,44.2141
14.7855,14.5457,31.9523,38.0939,18.3986,6.62657,51.1832,54.7919
-23.9009,-19.2958,-9.21082,32.0692,26.8302,13.6876,70.1872,76.3771
14.7996,-16.9668,95.9445,98.5508,5.68533,18.3129,-14.489,24.0339
-43.5143,21.4772,-76.6661,90.7329,17.0153,-32.7632,-177.387,181.189
-17.2233,-3.33735,4.55334,18.1253,-12.8999,3.36767,-2.35358,13.5388
24.2597,12.93,-12.4033,30.1591,-9.53371,-4.6766,3.26541,11.1102
23.8988,9.65913,-26.0392,36.6402,19.218,6.16505,-23.8557,31.2481
45.3971,58.1667,-44.2941,86.0595,17.9451,-21.1602,19.3981,33.8538
12.5231,-38.7938,-75.7545,86.0264,-18.5495,36.0603,-21.0977,45.7117
25.3821,11.151,106.568,110.115,18.9168,6.18325,83.3759,85.7183
-4.27058,49.711,49.5226,70.2988,0.787985,-41.384,51.5303,66.0957
-4.17553,-16.4529,-45.7329,48.7816,-3.79549,-12.8426,-30.9172,33.6931
27.8473,-61.1643,-50.8429,84.2707,12.7488,-27.1362,-18.6762,35.323
-46.799,-31.6887,14.8365,58.4333,-44.961,-30.8299,14.0049,56.2861
11.7992,12.2006,-8.49316,18.9795,4.15149,6.9521,-5.2737,9.66383
3.9446,17.8471,13.599,22.7821,2.71034,8.38203,6.89659,11.1883
-0.805241,39.2511,20.4119,44.2488,-8.73549,-10.734,35.4342,38.0411
-34.8777,25.034,219.208,223.373,29.3248,-20.9566,59.7577,69.7862
31.4277,-27.549,-42.888,59.8836,-27.554,29.203,2.30756,40.2166
-31.8581,38.9519,53.9632,73.785,32.9484,-25.3164,37.3605,55.8779
-59.0342,-12.0383,81.9876,101.744,22.6027,30.5982,70.536,80.1403
8.19454,17.3103,-12.5545,22.9003,-1.74237,13.2884,-19.6831,23.8129
-26.3864,-3.407,-107.014,110.272,-14.6214,8.14586,-43.6699,46.7676
33.6593,-46.3664,-299.617,305.046,-4.5246,4.37889,-2.51228,6.78008
-12.6205,-2.75383,-28.0886,30.9167,-5.18457,-1.0309,-11.6935,12.8332
14.8334,-64.6372,-0.200203,66.3178,-29.2879,19.915,-17.5537,39.5289
0.0208565,28.6503,-13.8533,31.824,0.384129,17.4829,-7.45175,19.0089
-50.2615,90.214,19.8747,105.166,26.6367,6.07185,-11.0442,29.468
39.6105,17.5954,-4.3072,43.5563,-24.6989,-8.59687,23.121,34.9075
25.0013,-43.2956,54.36,73.8553,-33.2505,22.2081,67.2809,78.2658
31.0071,7.07206,104.994,109.705,-12.7678,-2.5582,-6.85726,14.7172
24.7762,12.8808,-11.7661,30.3023,10.8336,5.75376,-7.28362,14.2666
-44.9118,24.9924,-13.3593,53.1053,17.3179,-31.3902,-39.369,53.2465
12.8389,14.4356,-44.2229,48.2587,-10.9708,-11.9272,19.5677,25.4071
-0.267619,-17.6735,6.72819,18.9131,0.525661,5.24705,-15.2893,16.1734
13.1617,-13.6129,3.98071,19.3494,0.00422462,-8.73168,2.27671,9.02423
-8.65629,41.062,62.5275,75.3041,0.016878,-13.8771,-59.7627,61.3528
-23.1377,-12.9645,-17.9655,32.0344,22.982,11.5728,57.3647,62.8715
1.4514,-21.9878,24.3624,32.8498,-1.16083,15.8199,37.1506,40.3955
-8.26902,5.22429,7.71354,12.4571,-5.04657,1.96936,6.17314,8.21371
7.10833,-21.7653,30.0108,37.748,0.856084,-8.03098,9.34759,12.3539
-24.7203,-39.3386,-133.322,141.186,23.2486,38.0824,-190.52,195.675
32.3364,-13.0877,26.2632,43.6657,-29.1492,14.4579,157.907,161.225
-10.1366,-15.1123,-17.7251,25.4033,7.92162,14.9486,-50.4101,53.1734
20.4974,-40.2822,22.8142,50.6291,-12.8237,39.3292,67.9216,79.5272
-9.24979,-15.498,-40.3877,44.2372,-3.56801,-6.50845,-18.8948,20.3006
1.2164,-26.2067,2.29471,26.3353,-4.14523,-18.6891,1.87801,19.2355
2.60147,-41.7357,-8.8354,42.7401,-0.0201021,27.2802,-85.792,90.0249
31.5878,9.48427,-181.52,184.492,-29.3957,-9.07086,-129.919,133.511
-45.6081,-4.98543,-80.6996,92.8299,40.6275,4.55118,-124.477,131.018
-10.5642,24.9932,32.3912,42.2547,5.41979,-23.0737,-44.6591,50.559
48.4017,21.0108,-115.54,127.019,-17.5776,-13.9374,-61.1663,65.1502
-28.0878,12.1802,-112.451,116.544,-11.0925,0.857369,-25.3996,27.7295
-36.1745,-25.9113,53.0167,69.2154,-7.0629,-4.65278,11.9936,14.6762
-5.27708,9.4718,43.5461,44.8758,-2.98754,9.14741,10.1582,13.9929
108.863,69.0964,89.478,156.945,1.1817,-17.8359,-1.46439,17.9352
10.0711,-0.0945115,-3.46495,10.6514,-6.21351,3.32381,3.3748,7.81383
-8.82361,28.6925,-64.7674,71.3858,1.01816,-3.8011,-3.73243,5.42469
-5.07895,-23.0051,7.56866,24.7452,3.53593,-7.31182,3.30792,8.77035
-0.508321,-9.32671,-4.80569,10.5048,-0.106244,-4.78041,-3.0344,5.66413
-24.0648,22.0048,79.0453,85.5073,-7.31784,3.60739,17.3393,19.1632
-17.9794,-31.2229,5.90757,36.5108,-16.1831,-27.8827,6.98674,32.9873
-15.0175,-6.34742,6.25506,17.4629,4.82088,-1.17596,-25.5902,26.0671
-22.281,-29.9169,40.0691,54.7449,22.8116,20.2937,-21.9544,37.606
-27.3894,-7.15032,70.9909,76.4266,11.2406,3.27726,0.00989746,11.7091
44.7574,5.15424,45.7229,64.1902,-42.4406,1.22261,72.606,84.1091
-40.9112,25.2917,80.6106,93.8695,28.845,-33.4297,41.3393,60.4858
-37.552,-32.5298,216.549,222.176,7.38721,11.8006,31.0957,34.0702
-28.9128,-12.4876,79.2536,85.2821,-9.91457,-3.07533,30.1126,31.8518
-1.18777,-13.2566,4.85393,14.1676,1.92921,11.4454,12.197,16.8373
19.6863,11.1385,-50.4261,55.2668,12.1183,-0.0219293,-39.6714,41.4812
-11.2114,33.3051,-72.2984,80.3865,14.1677,-29.2239,3.76772,32.695
-13.6073,12.6515,-33.9477,38.6998,10.8028,-7.41151,8.64522,15.6965
27.3653,-2.13135,-13.5162,30.5957,-12.1772,-2.63841,25.3915,28.284
-23.4992,-1.73554,-43.582,49.5442,-8.73293,-0.993452,-12.6433,15.3986
47.647,21.0297,-217.424,223.575,-38.9487,-18.0089,-113.401,121.248
26.6464,15.0765,-94.8126,99.6331,-7.19933,16.7918,-18.2568,25.8286
11.5706,14.0455,-8.80524,20.2163,17.3667,-3.92085,-20.0157,26.7883
21.0902,20.7329,-20.9775,36.259,4.20387,-7.46401,-16.9924,19.0299
3.97141,6.90076,-24.5117,25.7727,-4.99795,1.81937,-15.7549,16.6288
39.1958,101.684,-23.2091,111.421,63.2588,31.6033,-71.7896,100.768
33.4225,17.4849,-52.5362,64.6749,-13.3796,-19.9261,24.647,34.4027
8.14138,15.4452,97.4382,98.9901,8.39568,-13.9663,-18.7782,24.8632
16.6886,-39.9177,13.7002,45.3832,-16.3731,20.1792,90.4311,94.0907
-62.4959,12.1414,53.5958,83.2206,31.4979,-6.6018,53.2804,62.2456
20.6749,3.64613,-14.02,25.2452,-11.9774,-0.725976,62.7798,63.9163
-23.0217,0.247108,44.3846,50.0006,13.2855,-12.3888,5.63826,19.0207
-39.009,46.3403,15.5877,62.5469,23.3896,-10.9993,25.4857,36.2987
-15.774,-1.47525,-25.4447,29.9739,7.92119,-7.24326,15.8058,19.1062
-17.1083,-21.8157,-12.9874,30.6154,-6.18855,-6.5461,-8.11156,12.1226
-12.5908,-0.3381,-2.88481,12.9219,-4.56242,0.561939,-0.906982,4.68671
7.14129,-17.6973,-97.7325,99.5783,2.76178,-13.543,-74.2808,75.5559
6.14729,-10.5383,-8.36141,14.7908,3.07759,-5.51773,-5.12965,8.13888
-13.774,35.2952,24.8969,45.3359,-5.35111,10.1937,7.72225,13.8633
-25.2628,-47.1692,86.1115,101.382,11.6774,-20.9963,-20.9866,31.9007
22.1095,57.5249,64.6843,89.3421,10.4856,-25.7853,-3.80382,28.0947
0.541647,32.632,144.695,148.33,4.54276,-11.4751,-8.94499,15.2427
29.1917,-13.3683,4.75866,32.458,-25.4924,6.64179,-9.30313,27.9381
27.1162,-38.1113,166.447,172.894,-22.2409,38.0626,110.499,118.968
11.1371,16.1317,-9.73427,21.8868,5.76034,9.27711,-5.79277,12.3618
40.717,3.7169,-25.3161,48.0895,-37.4217,-3.31559,-105.485,111.976
-20.1015,2.17743,1.04913,20.2466,8.78885,-7.4167,-28.1133,30.3746
32.6941,-20.7681,153.845,158.646,-27.3492,26.4168,81.1823,89.646
2.70756,-12.8131,33.2597,35.7453,-8.09173,-8.77128,20.0175,23.305
-18.3562,23.0804,-19.2881,35.2377,-13.7325,-5.43633,1.08361,14.8095
-16.65,-51.8361,-151.451,160.939,-13.6611,-43.1451,-124.656,132.617
10.175,-4.80996,-2.03985,11.4385,-1.45434,-2.87192,-12.1453,12.5651
-3.75697,-38.6389,8.86963,39.8216,13.3938,22.8966,10.6431,28.5821
-39.2971,-24.0558,168.469,174.656,34.9266,27.7149,144.258,150.991
-36.7993,-9.35779,-21.7463,43.757,1.28809,-19.5138,-0.894932,19.577
-0.546313,-53.2535,-101.629,114.737,21.3964,35.5342,-54.5334,68.5156
-11.1481,13.5628,-78.1493,80.0971,-8.70829,12.6068,-57.371,59.3819
28.1699,6.91341,23.4773,37.3167,-15.926,-5.33492,6.8152,18.1261
3.09353,67.0017,-320.835,327.771,-2.61495,-29.5094,-75.2181,80.8419
-0.341165,37.7482,54.3352,66.1617,7.41208,-11.118,0.413659,13.369
-1.68185,-22.3229,-26.3927,34.6082,1.34486,15.8377,-17.7528,23.8288
2.68294,-19.7882,0.48453,19.9754,-4.34714,-7.25945,2.69235,8.88015
-32.1997,-36.2658,124.499,133.612,19.0338,36.6938,103.422,111.377
-7.14246,16.852,39.3312,43.3815,5.60859,-9.73454,-19.584,22.5779
-50.7594,5.12252,-5.34922,51.297,-23.296,1.73197,-2.20183,23.464
5.20909,-38.42,-39.8417,55.5932,-7.2256,36.7109,14.6215,40.1708
37.8273,3.04957,-11.104,39.5413,-16.8561,5.0127,-35.2565,39.399
-4.97472,-19.602,-10.1418,22.6242,4.14893,18.1809,10.4473,21.3756
-2.25519,-7.00343,0.291523,7.3641,-1.10379,5.07608,9.18858,10.5559
-12.1091,13.773,-5.44649,19.1312,-5.13245,7.98458,-1.8592,9.67282
-3.7393,14.1529,-5.4881,15.6338,3.52391,-6.41698,12.3571,14.3633
-5.85894,12.9269,8.38895,16.4869,-4.66307,10.5059,7.87933,13.9361
-15.5918,8.78649,47.3095,50.5817,-8.02323,2.70071,18.7169,20.5427
-16.3512,-11.2121,35.6033,40.7514,15.2802,12.2747,-45.2857,49.3453
-17.0872,-3.82473,-20.8959,27.2626,-13.3234,5.60072,15.504,21.1959
18.1182,21.7706,9.8321,29.9818,10.323,10.6768,5.43249,15.8139
13.5194,10.38,69.0772,71.1491,4.82572,11.5824,53.4706,54.9232
16.9789,-24.1933,-5.46247,30.0574,-20.565,18.187,-118.111,121.26
-18.9569,8.53034,-17.1895,26.9744,-1.09306,5.59671,4.60213,7.32863
2.01491,14.4115,9.3019,17.271,-2.17876,2.76156,18.7544,19.0817
-27.6788,73.4556,-304.799,314.745,3.27468,4.37915,-26.0909,26.658
10.8597,-12.5548,-29.4285,33.7876,2.89149,-2.69041,-6.93922,7.98517
-26.5366,22.8744,-32.1018,47.518,-8.17253,8.1924,-10.7974,15.8272
9.84862,25.0564,-98.1398,101.766,-4.42556,-20.2806,12.8708,24.4245
-24.5402,-16.0462,-93.0868,97.5954,-6.26507,7.04928,-18.2164,20.5132
-18.2884,10.5546,-64.243,67.6243,-6.18674,3.31338,-20.4799,21.6493
9.443,27.8501,119.061,122.639,-12.1493,-19.9118,74.0348,77.6225
3.9054,20.5026,-50.3399,54.4952,-0.588488,-4.44608,5.57642,7.15693
-11.4523,-13.5106,31.7079,36.3193,2.62036,11.2918,55.9481,57.1365
5.10317,37.1616,36.3524,52.2354,1.20176,13.4881,12.7486,18.5987
18.4918,0.140555,6.82574,19.7121,-16.5861,-0.639964,-19.0901,25.2972
-3.23316,-37.7431,-33.5092,50.5754,-3.40846,36.7296,2.40679,36.966
-21.9638,-6.96592,33.3037,40.4979,-11.082,-1.1293,11.876,16.283
-17.6404,74.9332,64.4878,100.423,-1.80085,6.47557,6.35593,9.25122
3.01384,6.87164,-5.5417,9.32868,-0.487931,4.31679,-2.5678,5.04752
-22.3324,24.5665,7.77361,34.0982,-7.72203,9.22803,4.70935,12.9219
33.4969,5.59271,-32.1373,46.7562,11.1341,1.06592,-9.50906,14.6812
0.141304,-26.3297,-61.7153,67.0975,5.96546,-12.1535,-34.9013,37.4354
-20.6193,-11.8865,52.8042,57.9201,-9.42702,-9.06123,48.8115,50.5327
-47.5041,-19.0475,34.6307,61.796,-27.7632,-10.5385,20.5547,36.116
23.7257,-24.6591,-35.0863,49.0106,-12.9303,23.8619,34.2128,43.6705
5.36597,-19.8389,-41.9506,46.7144,1.78893,-8.27591,-18.1311,20.011
4.39235,24.3844,3.82747,25.071,-3.8912,8.60771,-0.231477,9.44981
9.29758,-40.8806,-55.0521,69.1984,14.6221,15.9595,29.9664,36.9663
-30.4454,24.2617,26.4047,47.0401,-24.7886,18.9359,19.8316,36.9641
15.1607,-5.69995,10.9618,19.5578,15.0378,-3.99759,7.22002,17.1539
-0.0339556,6.04219,-22.0704,22.8828,-2.96465,4.53385,21.549,22.2198
10.8081,-17.7432,78.3438,81.0518,-16.3253,8.89765,26.8807,32.6844
-12.3896,-47.3613,122.901,132.293,-24.0285,17.8951,6.26482,30.6082
-5.50906,-12.6023,24.1039,27.7521,4.03668,-0.434431,-16.3139,16.8118
-18.3701,4.80532,-8.75581,20.91,-10.3872,3.39511,-4.26409,11.7309
18.8019,-22.7838,-6.58188,30.2646,11.6216,-13.4888,-2.82469,18.0278
-31.3242,57.0727,-73.8513,98.4506,8.87379,-10.076,38.1609,40.4542
2.32021,20.1323,-2.97984,20.4838,1.4827,14.2729,-3.22869,14.7088
-3.5339,-3.64427,-1.69017,5.35135,-4.04944,2.8088,-8.19167,9.56044
1.42,18.3706,-11.3321,21.6315,2.29773,7.79602,-6.37672,10.3311
13.761,10.3351,-40.6391,44.1331,-9.91465,-5.67047,-6.91843,13.354
-26.8254,2.00754,93.4703,97.2643,24.5594,-4.09972,-8.62247,26.3502
-40.3122,48.8002,25.9301,68.4025,-10.5175,13.1846,6.49816,18.0745
33.3689,-16.8518,-76.3059,84.971,-32.9539,15.9063,-4.68046,36.8902
9.45506,26.722,-98.6163,102.609,-7.64216,-22.8127,10.4423,26.2273
19.8839,11.3338,-10.2591,25.0815,14.5239,9.77269,-8.72277,19.5588
35.1048,-22.808,8.47606,42.713,7.88113,-2.61713,4.85791,9.62144
-23.8792,42.1799,-8.57761,49.2234,-3.04033,-46.7474,-32.4603,56.9934
-8.80651,-6.29498,12.1064,16.2406,1.71344,4.4711,3.64956,6.02138
15.2413,-61.7626,1.94751,63.6452,-33.1765,19.0391,55.9293,67.7589
18.9041,-15.4805,-15.2062,28.7793,3.80444,-4.8992,-3.01737,6.89866
-45.9001,-4.33798,-141.139,148.478,42.3139,-1.38059,-192.261,196.867
6.05493,-4.19885,-12.7686,14.7425,3.26237,4.15174,-0.204131,5.28515
-15.0537,-9.09434,-2.15766,17.7197,5.72596,4.3026,-21.4629,22.6267
-4.76657,17.9522,2.10348,18.6933,0.897908,9.18887,1.27901,9.32141
14.4627,-27.9148,-21.3006,37.9754,13.1884,-2.73566,16.7054,21.4593
31.2958,17.879,-110.026,115.779,7.01571,5.80404,-27.7667,29.2217
62.6635,18.357,-271.365,279.11,-26.1056,-10.4231,90.5752,94.8368
4.99727,32.6557,0.380657,33.0382,2.98924,11.9874,-0.262904,12.3578
22.2795,-6.99301,2.67566,23.5042,8.51645,-3.76321,1.48491,9.42909
15.492,17.0588,-22.34,32.0951,7.90304,3.64605,-16.853,18.968
-7.10054,-31.6476,-38.9778,50.7077,5.13371,-6.18702,-18.0145,19.7273
-5.77175,12.387,27.8491,31.0215,-1.2907,6.12998,10.227,11.9935
19.0543,6.00626,9.50871,22.1262,-11.6306,-6.77296,-19.4991,23.6932
32.2579,-22.463,121.016,127.24,-3.0593,-2.71088,-14.487,15.053
26.6944,18.7587,-31.1274,45.0934,5.59966,6.93256,-11.1885,14.3042
-8.99756,-14.8931,39.3654,43.0396,0.881477,4.90731,5.15756,7.17428
-25.4656,-24.1212,-3.1599,35.2182,18.0391,25.0609,24.2982,39.2921
-6.07411,34.1007,-4.97344,34.9928,6.05105,-6.56899,0.605955,8.95239
33.7668,-6.90862,0.9636,34.4799,4.02697,-7.83804,1.26854,8.90346
29.0856,32.4387,48.7659,65.3939,-23.7595,-32.7286,42.0639,58.3529
-4.13412,-5.1566,-6.95575,9.59558,-4.37372,1.0691,20.7041,21.1883
-28.5662,42.5884,32.055,60.4758,-5.03951,8.15152,5.59539,11.0979
-33.3336,-6.83133,-125.806,130.326,15.7316,2.67298,8.71031,18.1799
10.9915,-12.9129,-45.2724,48.3441,9.79895,-9.56964,-30.0479,33.0225
-24.7121,21.7474,-23.394,40.3847,9.29091,-5.27328,32.8554,34.5487
-8.5786,-30.9351,-11.1231,33.9751,-3.05513,-14.7057,-5.024,15.838
16.3456,-10.6625,-67.1764,69.9539,-10.8374,2.32043,-49.5071,50.7327
-49.9413,9.72769,163.361,171.101,40.3979,-3.31141,191.101,195.352
-20.4192,-2.06066,-5.1766,21.166,-0.955219,-10.8397,-50.2387,51.4038
-8.00464,-19.6015,-4.76394,21.7025,-10.3961,-16.0352,0.200589,19.1118
-42.6829,3.78173,-29.0445,51.7661,-14.3661,1.25164,-11.1912,18.2539
18.3847,-17.1439,82.1672,85.9265,4.53566,-3.17326,16.0951,17.0207
2.46826,-17.2246,41.8137,45.2899,2.53649,10.6582,3.32777,11.4506
22.6178,-5.79293,-20.1761,30.8579,-7.85822,12.6006,32.404,35.6449
-20.8965,-0.530504,65.3679,68.6289,-19.3649,-1.69669,59.4624,62.5593
16.9629,2.36747,14.0651,22.1626,3.17909,8.36277,-1.47828,9.06857
-33.3999,27.81,121.971,129.483,25.0281,-26.4681,62.2052,72.0865
-25.7214,40.4478,-100.396,111.252,-27.0938,36.6399,-98.1868,108.246
21.2113,10.3041,40.9915,47.2906,-2.89556,-3.33921,-9.33256,10.3268
29.6531,11.1094,-41.2121,51.9729,17.908,6.7341,-24.4807,31.0703
-13.3161,-4.34523,5.1465,14.923,5.236,1.12165,-5.54767,7.71114
0.43098,20.7697,52.4832,56.4452,5.05348,7.51635,42.7656,43.7143
29.2286,70.2976,-133.086,153.323,-12.2869,0.155885,8.56191,14.977
-5.54654,11.8282,3.53587,13.5345,-4.13247,-1.16549,2.96941,5.22152
2.01615,-4.88262,11.6231,12.7676,-2.67616,3.57505,22.7792,23.213
3.71503,-3.58581,-19.4211,20.096,-2.29248,2.32287,-10.3242,10.8283
-17.2506,-52.0853,74.5062,92.5292,9.94997,25.8881,-1.49608,27.7749
-17.5671,3.14656,-18.1368,25.4452,-13.8129,4.32894,-17.8075,22.9489
21.866,-20.6866,-0.895655,30.1143,8.2893,-7.22166,1.35161,11.0771
24.9131,-15.4565,0.662153,29.326,-21.8562,15.0654,-86.304,90.2943
23.5241,45.486,149.744,158.258,-19.366,1.48734,-4.85333,20.0205
17.5688,-8.03912,11.2887,22.3772,13.4481,-5.86992,7.6351,16.5412
21.0395,-10.4182,-105.188,107.776,16.9338,-7.56802,-81.4136,83.4998
-29.6059,6.93115,-5.72807,30.9415,17.8688,10.532,-32.855,38.8546
-11.4153,-7.63235,-70.2882,71.6171,11.1934,2.13327,-42.0239,43.5415
-40.1609,72.0845,-29.9539,87.7856,-7.79897,-16.9753,22.9379,29.5829
2.57645,5.12196,-21.8619,22.6014,3.17467,3.25315,-9.92127,10.9135
15.8987,-4.99661,5.52517,17.5577,2.34644,8.43774,-35.5292,36.5928
9.90986,14.6621,-1.75105,17.7837,6.83956,-7.34543,-47.3194,48.3722
18.0944,-3.51834,-3.9074,18.8432,-8.32215,4.55687,-8.01479,12.4206
-16.804,-2.55463,28.2203,32.9439,12.4169,-1.99844,-2.50803,12.8248
16.7839,10.4073,30.9403,36.7059,7.73205,5.83368,26.5271,28.2403
4.06682,11.3003,38.4617,40.2933,1.50094,3.45656,11.0421,11.6679
15.8885,-20.979,-41.3259,48.9939,10.0999,-10.3952,-21.3177,25.7784
-17.1783,40.641,-10.0601,45.2549,12.9884,-41.4788,-13.9024,45.6342
-8.84874,-18.4236,87.6672,90.0182,-8.00708,-4.14347,-0.353364,9.02317
6.91553,-7.09342,15.3863,18.3,3.50119,-4.79091,14.2216,15.4102
24.4608,8.50254,17.2408,31.1108,-20.7375,-10.463,-71.582,75.2563
259.026,-133.542,605.937,672.375,50.3219,-27.3993,151.977,162.419
-44.3403,-7.51822,165.524,171.525,-32.8698,-7.35743,116.445,121.219
-34.0308,29.046,207.595,212.362,-10.7233,9.05348,65.7049,67.187
8.75874,-28.8076,-9.15518,31.471,5.3014,-17.165,-4.35462,18.4855
5.07508,-22.5951,-85.9694,89.0339,-1.02194,13.1774,-4.57697,13.9875
64.6056,-11.8699,-1.19857,65.698,-27.8404,13.2209,-12.6786,33.3262
9.27497,-14.9782,-4.92104,18.2921,-5.16915,-7.89678,18.7165,20.9618
-2.92586,15.6503,26.3817,30.8139,-6.6784,13.9747,19.4883,24.8938
-12.1435,-1.3154,13.7073,18.3602,11.0675,3.32154,15.0618,18.984
21.542,11.1344,37.4659,44.6288,-19.6567,-8.8799,45.8901,50.7065
-66.1698,-103.83,516.325,530.802,-26.2612,31.9811,114.042,121.318
-14.0919,28.2369,-38.7733,49.9929,9.20021,-22.0212,38.0662,44.9291
17.3011,3.53317,-0.164531,17.6593,11.229,2.58528,2.38937,11.7684
-19.402,-29.2023,55.4075,65.5684,18.0346,23.9826,-9.54205,31.4877
-8.34615,2.67845,20.6601,22.4429,-7.78078,0.0417224,23.4549,24.7121
-11.4817,4.68206,-37.3682,39.3719,7.13209,-2.80738,-10.6146,13.0931
3.70749,-20.1867,13.3433,24.4807,-4.24223,15.7908,8.63747,18.4922
14.482,40.3642,215.609,219.832,5.47775,12.1413,73.164,74.3667
17.1699,31.2843,-19.138,40.4943,-4.41687,-30.7141,-123.188,127.036
-26.7736,-47.185,7.81654,54.8121,20.6327,1.70425,-71.299,74.244
23.1597,27.9948,-104.286,110.434,-19.5385,-25.9424,-4.53412,32.7923
12.4516,34.6786,116.829,122.502,-14.6254,-31.916,13.0934,37.4698
-32.1229,-38.2737,-62.4996,80.0186,-4.85106,-9.39664,-19.8376,22.4804
-40.8336,-0.398414,-83.0597,92.5552,18.8065,-21.3596,-38.4932,47.8713
3.24783,166.306,404.385,437.259,-9.97444,15.4509,4.40355,18.9109
-10.9488,27.3824,32.0167,43.5287,-9.55503,23.846,23.7303,34.9724
10.9409,40.3333,56.5255,70.2966,-7.08396,-37.0891,1.41021,37.7861
-26.8293,-9.38249,-69.062,74.6821,21.0984,3.05633,9.37801,23.2904
8.46618,-18.2398,0.804128,20.1252,-2.62634,1.84076,13.6331,14.0056
25.7027,39.2452,-211.029,216.181,-22.2012,-39.0822,-155.033,161.417
21.4696,-33.2492,0.588691,39.5829,-7.71876,34.9621,62.1322,71.7102
1.12311,21.6819,-2.13024,21.8155,-17.056,-1.81384,-7.95184,18.9061
18.256,11.2402,27.645,34.984,6.51086,4.68662,8.108,11.4064
